scen,Sector,Subsector,Technology,Enduse,Unit,Parameters,Fuel,Period,FuelGroup,Technology_Group,Value
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2045,Electricity,Stationary Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2050,Electricity,Stationary Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2055,Electricity,Stationary Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2060,Electricity,Stationary Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,End Use Demand,Electricity,2018,Electricity,Stationary Motive Power,0.30712840711874967
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,End Use Demand,Electricity,2025,Electricity,Stationary Motive Power,0.4579334689903749
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,End Use Demand,Electricity,2030,Electricity,Stationary Motive Power,0.5753749641395206
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,End Use Demand,Electricity,2035,Electricity,Stationary Motive Power,0.6961074362272938
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,End Use Demand,Electricity,2040,Electricity,Stationary Motive Power,0.742748290980267
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,End Use Demand,Electricity,2045,Electricity,Stationary Motive Power,0.6789905463040693
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,End Use Demand,Electricity,2050,Electricity,Stationary Motive Power,0.620705786292475
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,End Use Demand,Electricity,2055,Electricity,Stationary Motive Power,0.5674242082369488
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,End Use Demand,Electricity,2060,Electricity,Stationary Motive Power,0.5187163374398066
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,Fuel Consumption,Electricity,2018,Electricity,Stationary Motive Power,0.3694777829999995
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,Fuel Consumption,Electricity,2025,Electricity,Stationary Motive Power,0.5513653834839609
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,Fuel Consumption,Electricity,2030,Electricity,Stationary Motive Power,0.6930002713831571
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,Fuel Consumption,Electricity,2035,Electricity,Stationary Motive Power,0.838600191738532
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,Fuel Consumption,Electricity,2040,Electricity,Stationary Motive Power,0.8948774590123697
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,Fuel Consumption,Electricity,2045,Electricity,Stationary Motive Power,0.8180608991615295
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,Fuel Consumption,Electricity,2050,Electricity,Stationary Motive Power,0.7478382967379219
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,Fuel Consumption,Electricity,2055,Electricity,Stationary Motive Power,0.6836436243818661
Kea,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Irrigation,PJ,Fuel Consumption,Electricity,2060,Electricity,Stationary Motive Power,0.6249594426985624
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2018,Electricity,Electronics and Lighting,0
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2025,Electricity,Electronics and Lighting,0
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2030,Electricity,Electronics and Lighting,0
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2035,Electricity,Electronics and Lighting,0
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2040,Electricity,Electronics and Lighting,0
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2045,Electricity,Electronics and Lighting,0
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2050,Electricity,Electronics and Lighting,0
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2055,Electricity,Electronics and Lighting,0
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2060,Electricity,Electronics and Lighting,0
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,End Use Demand,Electricity,2018,Electricity,Electronics and Lighting,0.011
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,End Use Demand,Electricity,2025,Electricity,Electronics and Lighting,0.01126284665353249
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,End Use Demand,Electricity,2030,Electricity,Electronics and Lighting,0.010904095099634581
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,End Use Demand,Electricity,2035,Electricity,Electronics and Lighting,0.01052056422613965
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,End Use Demand,Electricity,2040,Electricity,Electronics and Lighting,0.010115686224225939
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,End Use Demand,Electricity,2045,Electricity,Electronics and Lighting,0.0097263897246832
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,End Use Demand,Electricity,2050,Electricity,Electronics and Lighting,0.009352075082149181
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,End Use Demand,Electricity,2055,Electricity,Electronics and Lighting,0.00899216572827634
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,End Use Demand,Electricity,2060,Electricity,Electronics and Lighting,0.00864610728362604
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,Fuel Consumption,Electricity,2018,Electricity,Electronics and Lighting,0.04583333333333334
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,Fuel Consumption,Electricity,2025,Electricity,Electronics and Lighting,0.0250285481189611
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,Fuel Consumption,Electricity,2030,Electricity,Electronics and Lighting,0.0242313224436324
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,Fuel Consumption,Electricity,2035,Electricity,Electronics and Lighting,0.023379031613643683
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,Fuel Consumption,Electricity,2040,Electricity,Electronics and Lighting,0.02247930272050209
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,Fuel Consumption,Electricity,2045,Electricity,Electronics and Lighting,0.021614199388184884
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,Fuel Consumption,Electricity,2050,Electricity,Electronics and Lighting,0.02078238907144263
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,Fuel Consumption,Electricity,2055,Electricity,Electronics and Lighting,0.01998259050728077
Kea,Agriculture,Dairy Cattle Farming,Lights (General),Lighting,PJ,Fuel Consumption,Electricity,2060,Electricity,Electronics and Lighting,0.019213571741391208
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2018,Electricity,Heating/Cooling,0
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2025,Electricity,Heating/Cooling,0
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2030,Electricity,Heating/Cooling,0
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2035,Electricity,Heating/Cooling,0
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2040,Electricity,Heating/Cooling,0
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2045,Electricity,Heating/Cooling,0
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2050,Electricity,Heating/Cooling,0
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2055,Electricity,Heating/Cooling,0
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,Mt CO<sub>2</sub>/yr,Emissions,Electricity,2060,Electricity,Heating/Cooling,0
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2018,Electricity,Heating/Cooling,1.5419126640000052
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2025,Electricity,Heating/Cooling,2.240832845807609
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2030,Electricity,Heating/Cooling,2.74839581155481
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2035,Electricity,Heating/Cooling,3.00486969587969
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2040,Electricity,Heating/Cooling,2.88922897430545
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2045,Electricity,Heating/Cooling,2.7780386209134296
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2050,Electricity,Heating/Cooling,2.6711273657851198
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2055,Electricity,Heating/Cooling,2.56833053022861
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2060,Electricity,Heating/Cooling,2.4694897731189
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2018,Electricity,Heating/Cooling,0.5224000301532025
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2025,Electricity,Heating/Cooling,0.7594536935681387
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2030,Electricity,Heating/Cooling,0.9316030992836303
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2035,Electricity,Heating/Cooling,1.0185998969083696
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2040,Electricity,Heating/Cooling,0.9793996523069325
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2045,Electricity,Heating/Cooling,0.9417080070892982
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2050,Electricity,Heating/Cooling,0.9054669036559729
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2055,Electricity,Heating/Cooling,0.8706205187215625
Kea,Agriculture,Dairy Cattle Farming,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2060,Electricity,Heating/Cooling,0.8371151773284404
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2018,Fossil Fuels,Mobile Motive Power,0.2308132800000001
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2025,Fossil Fuels,Mobile Motive Power,0.213899318989681
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2030,Fossil Fuels,Mobile Motive Power,0.2026442461609233
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2035,Fossil Fuels,Mobile Motive Power,0.1381541271009681
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2040,Fossil Fuels,Mobile Motive Power,0.0658704284096854
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2045,Fossil Fuels,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2050,Fossil Fuels,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2055,Fossil Fuels,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2060,Fossil Fuels,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Green Hydrogen,2018,Electricity,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Green Hydrogen,2025,Electricity,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Green Hydrogen,2030,Electricity,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Green Hydrogen,2035,Electricity,Mobile Motive Power,8.35597606957807e-5
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Green Hydrogen,2040,Electricity,Mobile Motive Power,1.7883185096964402e-4
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Green Hydrogen,2045,Electricity,Mobile Motive Power,2.6515562793480603e-4
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Green Hydrogen,2050,Electricity,Mobile Motive Power,2.48609509287864e-4
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Green Hydrogen,2055,Electricity,Mobile Motive Power,2.330958938708584e-4
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,Mt CO<sub>2</sub>/yr,Emissions,Green Hydrogen,2060,Electricity,Mobile Motive Power,2.1855035189559797e-4
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Diesel,2018,Fossil Fuels,Mobile Motive Power,0.368
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Diesel,2025,Fossil Fuels,Mobile Motive Power,0.3395901433644217
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Diesel,2030,Fossil Fuels,Mobile Motive Power,0.3205952658706724
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Diesel,2035,Fossil Fuels,Mobile Motive Power,0.2180650592783249
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Diesel,2040,Fossil Fuels,Mobile Motive Power,0.1039711167321767
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Diesel,2045,Fossil Fuels,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Diesel,2050,Fossil Fuels,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Diesel,2055,Fossil Fuels,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Diesel,2060,Fossil Fuels,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Green Hydrogen,2018,Electricity,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Green Hydrogen,2025,Electricity,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Green Hydrogen,2030,Electricity,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Green Hydrogen,2035,Electricity,Mobile Motive Power,0.0835597606957807
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Green Hydrogen,2040,Electricity,Mobile Motive Power,0.178831850969644
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Green Hydrogen,2045,Electricity,Mobile Motive Power,0.265155627934806
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Green Hydrogen,2050,Electricity,Mobile Motive Power,0.24860950928786402
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Green Hydrogen,2055,Electricity,Mobile Motive Power,0.2330958938708584
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,End Use Demand,Green Hydrogen,2060,Electricity,Mobile Motive Power,0.218550351895598
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,Fuel Consumption,Diesel,2018,Fossil Fuels,Mobile Motive Power,3.3120000000000003
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,Fuel Consumption,Diesel,2025,Fossil Fuels,Mobile Motive Power,3.069297158698253
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,Fuel Consumption,Diesel,2030,Fossil Fuels,Mobile Motive Power,2.907795180957428
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,Fuel Consumption,Diesel,2035,Fossil Fuels,Mobile Motive Power,1.982409629802955
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,Fuel Consumption,Diesel,2040,Fossil Fuels,Mobile Motive Power,0.945191970292516
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,Fuel Consumption,Diesel,2045,Fossil Fuels,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,Fuel Consumption,Diesel,2050,Fossil Fuels,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,Fuel Consumption,Diesel,2055,Fossil Fuels,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,Fuel Consumption,Diesel,2060,Fossil Fuels,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,Fuel Consumption,Green Hydrogen,2018,Electricity,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,Fuel Consumption,Green Hydrogen,2025,Electricity,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,Fuel Consumption,Green Hydrogen,2030,Electricity,Mobile Motive Power,0
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,Fuel Consumption,Green Hydrogen,2035,Electricity,Mobile Motive Power,0.3481656695657529
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,Fuel Consumption,Green Hydrogen,2040,Electricity,Mobile Motive Power,0.7451327123735183
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,Fuel Consumption,Green Hydrogen,2045,Electricity,Mobile Motive Power,1.1048151163950248
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,Fuel Consumption,Green Hydrogen,2050,Electricity,Mobile Motive Power,1.0358729553661004
Kea,Agriculture,Dairy Cattle Farming,Tractor (Agricultural),Tractor Services,PJ,Fuel Consumption,Green Hydrogen,2055,Electricity,Mobile Motive Power,0.9712328911285768
